DAY,MAX_T,MIN_T,HUM,SMOKE
ap-14,30.998168798780405,20.906414597121373,67.65131430293879,11.705632490021806
ap-15,31.0,21.0,68.0,12.0
ap-16,31.00108839996163,21.086942981329948,68.33862776778335,12.31774522824712
ap-17,31.001433998665313,21.167243541111215,68.66719760628885,12.658868174763168
ap-18,31.00103679611103,21.240901679343803,68.98570951551648,13.023368839548139
ap-19,30.9998967922988,21.30791739602772,69.29416349546628,13.41124722260204
ap-20,30.998013987228607,21.36829069116295,69.5925595461382,13.822503323924867
ap-21,30.995388380900458,21.422021564749503,69.88089766753227,14.25713714351662
ap-22,30.992019973314356,21.46911001678738,70.15917785964847,14.7151486813773
ap-23,30.987908764470298,21.509556047276575,70.42740012248683,15.196537937506907
ap-24,30.983054754368283,21.543359656217092,70.68556445604732,15.701304911905439
ap-25,30.97745794300831,21.570520843608932,70.93367086032995,16.2294496045729
ap-26,30.971118330390386,21.591039609452096,71.17171933533473,16.780972015509285
ap-27,30.964035916514497,21.604915953746577,71.39970988106164,17.3558721447146
ap-28,30.956210701380655,21.612149876492378,71.6176424975107,17.95414999218884
ap-29,30.947642684988857,21.612741377689503,71.8255171846819,18.575805557932004
ap-30,30.938331867339105,21.606690457337947,72.02333394257525,19.220838841944097
my-1,30.929569210868557,21.599691177365607,72.21649884320125,19.863909114027795
my-2,30.922645678014383,21.597437599700385,72.41041795857045,20.47967564398579
my-3,30.917561268776588,21.599929724342285,72.60509128868284,21.06813843181807
my-4,30.914315983155152,21.60716755129129,72.80051883353839,21.629297477524634
my-5,30.912909821150098,21.619151080547415,72.99670059313715,22.16315278110549
my-6,30.91334278276141,21.635880312110654,73.19363656747909,22.669704342560642
my-7,30.915614867989103,21.657355245981012,73.39132675656421,23.14895216189008
my-8,30.919726076833165,21.68357588215848,73.58977116039253,23.600896239093803
my-9,30.925676409293594,21.714542220643064,73.78896977896403,24.025536574171824
my-10,30.933465865370398,21.75025426143477,73.98892261227873,24.42287316712413
