DAY,MAX_T,MIN_T,HUM,SMOKE
oc-22,32.10348153,17.95029277,51.52290439,49.04
oc-23,31.97050285,17.74135543,51.52623008,35.87
oc-24,31.83272659,17.53195901,51.54742632,46.3
oc-25,31.69015275,17.32210352,51.58649311,39.15
oc-26,31.54278133,17.11178895,51.64343045,45.3
oc-27,31.39061232,16.90101531,51.71823834,43.61
oc-28,31.23364574,16.68978259,51.81091679,37.79909215
oc-29,31.07188157,16.47809079,51.92146579,34.89
oc-30,30.90531982,16.26593992,52.04988533,38.13
oc-31,30.73459748,16.05352862,52.19457815,36.47
no-1,30.56353642,15.84204884,52.3459605,40.9
no-2,30.39277363,15.63169924,52.5024351,34.19
no-3,30.22230911,15.4224798,52.66400196,32.92
no-4,30.05214286,15.21439054,52.83066107,41.39
no-5,29.88227489,15.00743145,53.00241244,31.71
no-6,29.71270518,14.80160253,53.17925605,33.48
no-7,29.54343375,14.59690378,53.36119192,30.8
no-8,29.37446058,14.39333521,53.54822005,30.47
no-9,29.20578569,14.19089681,53.74034043,34.64
no-10,29.03740906,13.98958857,53.93755305,43.71
no-11,28.86933071,13.78941052,54.13985794,46.52
no-12,28.70155063,13.59036263,54.34725507,36.54
no-13,28.53406881,13.39244491,54.55974446,36.87
no-14,28.36688527,13.19565737,54.7773261,46.19
no-15,28.2,13,55,48.44
no-16,28.033413,12.8054728,55.22776615,40.18
no-17,27.86712427,12.61207577,55.46062455,33.5
no-18,27.70113381,12.41980892,55.6985752,29.36
no-19,27.53544162,12.22867224,55.94161811,44.59
no-20,27.3700477,12.03866572,56.18975327,50.65
no-21,27.20495205,11.84978938,56.44298069,33.93
no-22,27.04015468,11.66204322,56.70130035,22.52229877
no-23,26.87565557,11.47542722,56.96471227,43.9
no-24,26.71145473,11.2899414,57.23321645,93.34
no-25,26.54755217,11.10558575,57.50681287,38.06
no-26,26.38394787,10.92236027,57.78550155,20.19
no-27,26.22064185,10.74026496,58.06928248,10.45
no-28,26.05763409,10.55929982,58.35815567,29.87
no-29,25.89492461,10.37946486,58.65212111,60.18
no-30,25.7325134,10.20076007,58.9511788,85.1
de-1,25.56847984,10.02649297,59.24622601,55.55
de-2,25.40090333,9.859971067,59.52816001,170.22
de-3,25.22978387,9.701194372,59.79698081,35.05
de-4,25.05512146,9.550162883,60.05268839,37.68
de-5,24.87691609,9.406876598,60.29528277,32.78
de-6,24.69516777,9.271335517,60.52476393,53.5
de-7,24.5098765,9.143539641,60.74113189,48.24
de-8,24.32104227,9.02348897,60.94438664,63.27
de-9,24.12866509,8.911183503,61.13452817,40.43
de-10,23.93274496,8.806623241,61.3115565,31.15
de-11,23.73328187,8.709808184,61.47547162,33.76
de-12,23.53027584,8.620738331,61.62627353,35.95
de-13,23.32372684,8.539413683,61.76396223,58.07
de-14,23.1136349,8.465834239,61.88853772,46.04
de-15,22.9,8.4,62,52.27
de-16,22.68282215,8.341910966,62.09834907,46.68
de-17,22.46210134,8.291567136,62.18358493,44.59
de-18,22.23783759,8.24896851,62.25570758,30.81
de-19,22.01003088,8.21411509,62.31471703,47.67
de-20,21.77868121,8.187006874,62.36061326,35.69
de-21,21.54378859,8.167643862,62.39339628,36.44
de-22,21.30535302,8.156026055,62.4130661,33.83
de-23,21.0633745,8.152153453,62.4196227,34.23
de-24,20.81785302,8.156026055,62.4130661,52.15
de-25,20.56878859,8.167643862,62.39339628,35.99
de-26,20.31618121,8.187006874,62.36061326,37.93
de-27,20.06003088,8.21411509,62.31471703,31.94
de-28,19.80033759,8.24896851,62.25570758,18.04
de-29,19.53710134,8.291567136,62.18358493,27.9
de-30,19.27032215,8.341910966,62.09834907,36.51
de-31,19,8.4,62,55.71
